"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"2016-03-19","Colombia-Antioquia-Sopetran","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Tamesis","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Taraza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Antioquia-Tarso","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Titiribi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Toledo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Turbo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Antioquia-Uramita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Antioquia-Urrao","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Valdivia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Valparaiso","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"5","cases"
"2016-03-19","Colombia-Antioquia-Vegachi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Venecia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Vigia_Del_Fuerte","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Yali","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Yarumal","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Antioquia-Yolombo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Yondo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Antioquia-Zaragoza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Barranquilla-Barranquilla","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"86","cases"
"2016-03-19","Colombia-Atlantico-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"5","cases"
"2016-03-19","Colombia-Atlantico-Baranoa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Atlantico-Campo_De_La_Cruz","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Candelaria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Galapa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Atlantico-Juan_De_Acosta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Luruaco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Malambo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"6","cases"
"2016-03-19","Colombia-Atlantico-Manati","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Palmar_De_Varela","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Piojo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Polonuevo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Ponedera","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Puerto_Colombia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"7","cases"
"2016-03-19","Colombia-Atlantico-Repelon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Atlantico-Sabanagrande","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Sabanalarga","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Santa_Lucia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Santo_Tomas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Atlantico-Soledad","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"13","cases"
"2016-03-19","Colombia-Atlantico-Suan","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Atlantico-Tubara","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"5","cases"
"2016-03-19","Colombia-Atlantico-Usiacuri","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Desconocido-Desconocido","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"5","cases"
"2016-03-19","Colombia-Cartagena-Cartagena","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"65","cases"
"2016-03-19","Colombia-Bolivar-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Bolivar-Achi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Altos_Del_Rosario","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Arenal","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"3","cases"
"2016-03-19","Colombia-Bolivar-Arjona","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"4","cases"
"2016-03-19","Colombia-Bolivar-Arroyohondo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Barranco_De_Loba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Calamar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Cantagallo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Cicuco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Cordoba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Bolivar-Clemencia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-El_Carmen_De_Bolivar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Bolivar-El_Guamo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-El_Penon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Hatillo_De_Loba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Magangue","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Bolivar-Mahates","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Bolivar-Margarita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Maria_La_Baja","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Bolivar-Montecristo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Mompos","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Bolivar-Norosi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Morales","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Bolivar-Pinillos","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Regidor","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Rio_Viejo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Bolivar-San_Cristobal","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-San_Estanislao","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-San_Fernando","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-San_Jacinto","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"3","cases"
"2016-03-19","Colombia-Bolivar-San_Jacinto_Del_Cauca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-San_Juan_Nepomuceno","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Bolivar-San_Martin_De_Loba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-San_Pablo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Santa_Catalina","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Santa_Rosa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"3","cases"
"2016-03-19","Colombia-Bolivar-Santa_Rosa_Del_Sur","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"13","cases"
"2016-03-19","Colombia-Bolivar-Simiti","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Soplaviento","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Talaigua_Nuevo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Tiquisio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Turbaco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"57","cases"
"2016-03-19","Colombia-Bolivar-Turbana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Villanueva","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Bolivar-Zambrano","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tunja","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Almeida","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Aquitania","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Arcabuco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Belen","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Berbeo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Beteitiva","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Boavita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Boyaca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Briceno","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Buenavista","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Busbanza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Caldas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Campohermoso","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Cerinza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chinavita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chiquinquira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chiscas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chitaraque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Boyaca-Chivata","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Cienega","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Combita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Coper","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Corrales","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Covarachia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Cubara","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Cucaita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Cuitiva","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chiquiza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Chivor","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Duitama","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-El_Cocuy","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-El_Espino","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Firavitoba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Floresta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Gachantiva","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Gameza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Garagoa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Guacamayas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Guateque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Guayata","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Guican","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Iza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Jenesano","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Jerico","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Labranzagrande","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"4","cases"
"2016-03-19","Colombia-Boyaca-La_Capilla","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-La_Victoria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-La_Uvita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Villa_De_Leyva","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Macanal","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Maripi","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Miraflores","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Mongua","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Mongui","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Moniquira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Boyaca-Motavita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Muzo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"6","cases"
"2016-03-19","Colombia-Boyaca-Nobsa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Nuevo_Colon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Oicata","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Otanche","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Pachavita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Paez","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Paipa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Pajarito","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Panqueba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Pauna","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Paya","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Paz_De_Rio","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Pesca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Pisba","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Puerto_Boyaca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"12","cases"
"2016-03-19","Colombia-Boyaca-Quipama","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Ramiriqui","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Raquira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Rondon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Saboya","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sachica","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Samaca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-San_Eduardo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-San_Jose_De_Pare","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-San_Luis_De_Gaceno","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-San_Mateo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-San_Miguel_De_Sema","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-San_Pablo_De_Borbur","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Santana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"2","cases"
"2016-03-19","Colombia-Boyaca-Santa_Maria","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Santa_Rosa_De_Viterbo","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Santa_Sofia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sativanorte","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sativasur","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Siachoque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Soata","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Socota","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Socha","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sogamoso","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Somondoco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sora","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sotaquira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Soraca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Susacon","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sutamarchan","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Sutatenza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tasco","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tenza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tibana","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tibasosa","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tinjaca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tipacoque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Boyaca-Toca","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Togui","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Topaga","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tota","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tunungua","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Turmeque","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tuta","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Tutaza","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Umbita","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Ventaquemada","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Viracacha","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Boyaca-Zetaquira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caldas-Unknown","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Manizales","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caldas-Aguadas","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Anserma","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Aranzazu","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Belalcazar","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Chinchina","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caldas-Filadelfia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-La_Dorada","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"1","cases"
"2016-03-19","Colombia-Caldas-La_Merced","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Manzanares","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Marmato","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"9","cases"
"2016-03-19","Colombia-Caldas-Marquetalia","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"4","cases"
"2016-03-19","Colombia-Caldas-Marulanda","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
"2016-03-19","Colombia-Caldas-Neira","municipality","zika_confirmed_laboratory","CO0001",NA,NA,"0","cases"
