date,state,region_code,region_name,lat,long,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,total_positives,new_positives,intensive_care_admissions,discharged_recovered,deceased,total_cases,daily_discharged_recovered,daily_deceased,daily_total_cases,hospitalized_with_symptoms_normalized_per_region_name,intensive_care_normalized_per_region_name,total_hospitalized_normalized_per_region_name,home_isolation_normalized_per_region_name,total_positives_normalized_per_region_name,new_positives_normalized_per_region_name,intensive_care_admissions_normalized_per_region_name,daily_discharged_recovered_normalized_per_region_name,daily_deceased_normalized_per_region_name,daily_total_cases_normalized_per_region_name
2020-03-19 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,43,9,52,152,204,72,0.0,3,2,206,0,0,72,0.06924315619967794,0.11842105263157894,0.07613469985358712,0.0036088226216196965,0.004822125044321003,0.016565927915827176,0.0,0.0,0.0,0.01612541993281075
2020-03-19 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,426,45,471,270,741,99,0.0,44,38,823,2,6,99,0.125,0.11306532663316583,0.1251993620414673,0.0009328583817325599,0.002539558507521,0.005767550247596854,0.0,0.0001057194206575748,0.07228915662650603,0.005767550247596854
2020-03-19 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,173,31,204,245,449,95,0.0,4,25,478,2,6,95,0.08526367668802366,0.10839160839160839,0.08881149325206791,0.0017182251085287085,0.0031320409885809554,0.007224334600760456,0.0,4.6630916297505244e-05,0.08333333333333333,0.0033229563818251776
2020-03-19 17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,169,30,199,292,491,68,0.0,20,12,523,8,5,68,0.3876146788990826,0.37037037037037035,0.4154488517745302,0.010554089709762534,0.017641563667720607,0.020274299344066785,0.0,0.0022234574763757642,0.15625,0.020274299344066785
2020-03-19 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,501,178,679,743,1422,152,0.0,22,38,1482,5,16,152,0.27347161572052403,0.5973154362416108,0.319078947368421,0.004025725632981691,0.007650179149764899,0.008055967776128896,0.0,9.744689144416293e-05,0.21333333333333335,0.008055967776128896
2020-03-19 17:00:00,ITA,15,Campania,40.83956555,14.25084984,213,36,249,356,605,192,0.0,29,17,652,1,8,192,0.09137709137709138,0.15859030837004406,0.09834123222748815,0.001409175474013379,0.0023811491701399958,0.013907700439364408,0.0,2.074129384190986e-05,0.07476635514018691,0.006391052526462952
2020-03-19 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2279,257,2536,218,2754,591,0.0,3,175,2932,0,21,591,0.43595634692705343,0.5673289183222958,0.45121082621082625,0.0012576004061241677,0.01567028624465462,0.02937008258808581,0.0,0.0,0.175,0.028895516550139343
2020-03-19 17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,6,25,13,38,18,0.0,6,2,46,0,1,18,0.1743119266055046,0.23076923076923078,0.2,0.0013040425318487311,0.0037954454654414702,0.019933554817275746,0.0,0.0,0.09090909090909091,0.019933554817275746
2020-03-19 17:00:00,ITA,11,Marche,43.61675973,13.5188753,656,141,797,825,1622,169,0.0,2,115,1737,0,23,169,0.6553446553446554,0.8343195266272189,0.6823630136986301,0.03027078593967858,0.05871493212669684,0.022025867588679728,0.0,0.0,0.22772277227722773,0.021650012810658467
2020-03-19 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,47,9,56,153,209,50,0.0,1,6,215,0,3,50,0.27647058823529413,0.3333333333333333,0.30601092896174864,0.0255981261502426,0.034482758620689655,0.0746705710102489,0.0,0.0,0.25,0.07331378299120235
2020-03-19 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,60,13,73,91,164,40,0.0,2,3,169,0,2,40,0.12448132780082988,0.24528301886792453,0.13825757575757577,0.001053582179409994,0.0018920166128287956,0.012564991334488735,0.0,0.0,0.1111111111111111,0.008699434536755112
2020-03-19 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,24,37,10,0.0,1,1,37,0,0,10,0.044444444444444446,0.16666666666666666,0.06735751295336788,0.0008038046754638623,0.0012347739028867012,0.016894087069525665,0.0,0.0,0.0,0.006565988181221273
2020-03-19 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,181,47,228,138,366,122,0.0,8,11,385,1,4,122,0.2535014005602241,0.5,0.28860759493670884,0.0011676509908110943,0.0030832217139680055,0.02226683701405366,0.0,2.818807080843387e-05,0.06557377049180328,0.02227090178897408
2020-03-19 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,771,209,980,2189,3169,270,0.0,200,115,3484,33,21,270,0.2812152649129307,0.5618279569892474,0.31523871811641596,0.00756684100928357,0.01086267733658371,0.010728761026782167,0.0,0.000543944089140898,0.1099476439790576,0.005523731587561375
2020-03-19 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,491,112,603,280,883,172,0.0,85,91,1059,15,18,172,0.35021398002853066,0.6256983240223464,0.39933774834437086,0.005894860944440936,0.018297105203174537,0.02035760448082723,0.0,0.0008286377195889957,0.3529411764705882,0.009631537686191063
2020-03-19 17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1900,260,2160,2346,4506,689,0.0,177,531,5214,25,73,689,0.4804270462633452,0.6467661691542288,0.4997673336435552,0.005877506731503436,0.011195509822263798,0.01788309800664452,0.0,0.0004527755139002083,0.47096774193548385,0.017883562177174447
2020-03-19 17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,87,18,105,316,421,60,0.0,1,14,436,0,5,60,0.17864476386036962,0.27692307692307694,0.19811320754716982,0.01189400782896718,0.01577488009592326,0.014187751241428233,0.0,0.0,0.125,0.005609573672400898
2020-03-19 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,69,21,90,238,328,87,0.0,4,2,334,0,0,87,0.14526315789473684,0.2441860465116279,0.16187050359712232,0.006835544833132288,0.009359662139025227,0.021930930173934965,0.16666666666666666,0.0,0.0,0.021930930173934965
2020-03-19 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,29,163,359,522,137,0.0,41,36,599,26,5,137,0.19061166429587484,0.3372093023255814,0.21251629726205998,0.005338925076589037,0.007703091566442854,0.023315180394826412,0.0,0.0014298284205895293,0.09615384615384616,0.023434827232295587
2020-03-19 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7387,1006,8393,5545,13938,2171,0.0,3778,2168,19884,290,209,2171,0.6112078255823593,0.728457639391745,0.6293096972883648,0.009528666944020388,0.023823238901833795,0.04120091852807773,0.0,0.003274763991146845,0.38278388278388276,0.04120091852807773
2020-03-20 17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,99,24,123,407,530,112,0.0,1,17,548,0,3,112,0.20328542094455854,0.36923076923076925,0.2320754716981132,0.015319180969587474,0.019859112709832132,0.026483802317332703,0.0,0.0,0.07500000000000001,0.010471204188481676
2020-03-20 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,9,63,194,257,49,0.0,1,7,264,0,1,49,0.3176470588235294,0.3333333333333333,0.3442622950819672,0.0324577547264514,0.04240224385414948,0.07320644216691069,0.0,0.0,0.08333333333333333,0.0718475073313783
2020-03-20 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,190,48,238,184,422,64,0.0,10,17,449,2,6,64,0.2661064425770308,0.5106382978723404,0.3012658227848101,0.0015568679877481259,0.0035549714844111974,0.011680963679503558,0.0,5.637614161686774e-05,0.09836065573770492,0.011683096020445418
2020-03-20 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,601,189,790,923,1713,311,0.0,33,47,1793,11,9,311,0.32805676855895194,0.6342281879194631,0.37124060150375937,0.005001002367755183,0.009215722140328602,0.016482934068263726,0.0,0.00021438316117715846,0.12000000000000001,0.016482934068263726
2020-03-20 17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,168,42,210,169,379,68,0.0,25,4,408,10,0,68,0.10473815461346633,0.1660079051383399,0.1136978884677856,0.0006092834610184768,0.0013594071693484172,0.004905052203769883,0.0,0.0002148781640809661,0.0,0.0013803182851575186
2020-03-20 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,56,15,71,217,288,87,0.0,3,2,293,0,0,87,0.09017713365539452,0.19736842105263158,0.10395314787701318,0.005152069137443909,0.006807705944923768,0.019923886277143497,0.0,0.0,0.0,0.01948488241881299
2020-03-20 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,191,31,222,329,551,103,0.0,4,26,581,0,1,103,0.09413504189255792,0.10839160839160839,0.09664780148019154,0.0023073308600242656,0.0038435514136038003,0.007832699619771863,0.0,0.0,0.013888888888888888,0.0036027842876630873
2020-03-20 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1541,280,1821,1423,3244,529,0.0,8,209,3461,5,34,529,0.2946582423894314,0.6181015452538632,0.32389601139601143,0.008209015495021517,0.018460417153041527,0.026340223818599424,0.0,0.00022560122727067634,0.2833333333333333,0.025864176404439446
2020-03-20 17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,198,34,232,368,600,119,0.0,29,13,642,9,1,119,0.45412844036697253,0.41975308641975306,0.4843423799582463,0.013301044565728126,0.021557918942224776,0.035480023852116876,0.0,0.0025013896609227346,0.03125,0.035480023852116876
2020-03-20 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7735,1050,8785,6635,15420,2380,0.0,4295,2549,22264,517,381,2380,0.6400563707203847,0.7603186097031136,0.6587546007661684,0.011426044906932742,0.026386849129289337,0.0451672897728351,0.0,0.0058381137359410995,0.6978021978021978,0.0451672897728351
2020-03-20 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,573,121,694,307,1001,162,0.0,101,119,1221,16,28,162,0.4087018544935806,0.6759776536312849,0.4596026490066225,0.006463293964083455,0.020742244969850183,0.01928048255062473,0.0,0.0008838802342282621,0.5490196078431373,0.009071564564900885
2020-03-20 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,537,47,584,328,912,185,0.0,53,43,1008,9,5,185,0.15757042253521128,0.11809045226130653,0.15523657628920787,0.0011332501822528876,0.003125610470795077,0.01077774541217594,0.0,0.00047573739295908655,0.060240963855421686,0.01077774541217594
2020-03-20 17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2083,267,2350,2739,5089,754,0.0,239,640,5968,62,109,754,0.5269445856634469,0.664179104477612,0.5439739413680782,0.006864626451794398,0.01264982850015591,0.019570182724252493,0.0,0.0011228832744725166,0.7032258064516129,0.019570690684455057
2020-03-20 17:00:00,ITA,15,Campania,40.83956555,14.25084984,130,41,171,531,702,97,0.0,29,17,749,0,0,97,0.05577005577005577,0.18061674008810574,0.06753554502369669,0.0021018881368008546,0.0027629201941128546,0.010769383238082653,0.0,0.0,0.0,0.003228812995140137
2020-03-20 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,71,16,87,114,201,38,0.0,2,4,207,0,1,38,0.14730290456431536,0.3018867924528302,0.16477272727272727,0.0013198721807993331,0.0023188740193816333,0.012131715771230503,0.0,0.0,0.05555555555555555,0.008264462809917356
2020-03-20 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,39,52,15,0.0,1,1,52,0,0,15,0.044444444444444446,0.16666666666666666,0.06735751295336788,0.0013061825976287762,0.001735357917570499,0.02014294996751137,0.0,0.0,0.0,0.00984898227183191
2020-03-20 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,843,236,1079,2598,3677,547,0.0,223,131,4031,23,16,547,0.30789181178214153,0.6344086021505377,0.34761281883584044,0.008991064650699578,0.01262175928971872,0.02173567511722165,0.0,0.00037911254697698955,0.08376963350785341,0.011190671031096564
2020-03-20 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,75,24,99,285,384,61,0.0,4,7,395,0,5,61,0.15789473684210525,0.27906976744186046,0.17805755395683454,0.008185421333792867,0.010957653235931971,0.015376859087471642,0.16666666666666666,0.0,0.23809523809523808,0.015376859087471642
2020-03-20 17:00:00,ITA,14,Molise,41.55774754,14.65916051,20,6,26,13,39,4,0.0,6,5,50,0,3,4,0.1834862385321101,0.23076923076923078,0.20800000000000002,0.0013040425318487311,0.0038953256092688774,0.004429678848283499,0.0,0.0,0.2727272727272727,0.004429678848283499
2020-03-20 17:00:00,ITA,11,Marche,43.61675973,13.5188753,704,138,842,1002,1844,244,0.0,2,137,1981,0,22,244,0.7032967032967032,0.8165680473372781,0.720890410958904,0.03676524546855508,0.06675113122171947,0.0316301703163017,0.0,0.0,0.21782178217821782,0.0312580066615424
2020-03-20 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,143,32,175,380,555,57,0.0,63,38,656,22,2,57,0.20341394025604553,0.37209302325581395,0.22816166883963493,0.0056512298860831025,0.008190068619493838,0.009700476514635806,0.0,0.0012098548174219095,0.038461538461538464,0.009750256585699623
2020-03-21 17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,127,30,157,443,600,73,0.0,1,20,621,0,3,73,0.2607802874743327,0.46153846153846156,0.2962264150943396,0.016674194519722976,0.022482014388489208,0.01726176401040435,0.0,0.0,0.07500000000000001,0.006824981301421092
2020-03-21 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1976,301,2277,1229,3506,291,0.0,8,238,3752,0,29,291,0.37794371051120046,0.6644591611479028,0.4050925925925926,0.007089866509755056,0.01995228306732187,0.014709475638958119,0.0,0.0,0.24166666666666667,0.014227741651591453
2020-03-21 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,591,70,661,425,1086,182,0.0,54,50,1190,1,7,182,0.17341549295774647,0.17587939698492464,0.17570441254651784,0.0014683881934679183,0.003721944047459927,0.010602971162248762,0.0,5.28597103287874e-05,0.08433734939759037,0.010602971162248762
2020-03-21 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,209,33,242,400,642,94,0.0,4,29,675,0,3,94,0.10300640709709218,0.11538461538461539,0.10535481062255114,0.002805265483312177,0.0044783303222026135,0.0071482889733840305,0.0,0.0,0.041666666666666664,0.003287977893595439
2020-03-21 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8258,1093,9351,8019,17370,3251,0.0,5050,3095,25515,755,546,3251,0.6834120865456355,0.7914554670528602,0.7012694358897319,0.013835192705713198,0.02976002048120452,0.06169699960146509,0.0,0.008525678666606442,1.0,0.06169699960146509
2020-03-21 17:00:00,ITA,11,Marche,43.61675973,13.5188753,742,141,883,1114,1997,172,0.0,2,154,2153,0,17,172,0.7412587412587412,0.8343195266272189,0.7559931506849314,0.04087473398400235,0.072289592760181,0.022410039697784608,0.0,0.0,0.16831683168316833,0.022034332564693827
2020-03-21 17:00:00,ITA,14,Molise,41.55774754,14.65916051,21,6,27,20,47,11,0.0,7,7,61,1,2,11,0.1926605504587156,0.23076923076923078,0.216,0.0020062192797672784,0.004694366759888134,0.012181616832779622,0.0,0.0007057163020465773,0.18181818181818182,0.012181616832779622
2020-03-21 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,152,37,189,477,666,134,0.0,80,42,790,17,4,134,0.21621621621621623,0.43023255813953487,0.24641460234680573,0.0070937806727937895,0.009828082343392606,0.022804628999319263,0.0,0.0009348878134623846,0.07692307692307693,0.022921655833048237
2020-03-21 17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2267,265,2532,3129,5661,737,0.0,329,715,6705,90,75,737,0.5737163192679208,0.6592039800995024,0.5863192182410424,0.00784421090704497,0.014076707202993453,0.019128945182724254,0.0,0.00162999185004075,0.4838709677419355,0.019129441690243207
2020-03-21 17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,233,39,272,448,720,140,0.0,34,28,782,5,15,140,0.5344036697247707,0.48148148148148145,0.5678496868475991,0.016192575993060326,0.025869502730669732,0.04174120453190221,0.0,0.0013896609227348525,0.46875,0.04174120453190221
2020-03-21 17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,206,48,254,204,458,82,0.0,26,6,490,1,2,82,0.128428927680798,0.18972332015810275,0.13752030319436925,0.0007354664263181614,0.0016427664473920185,0.00588606264452386,0.0,2.148781640809661e-05,0.007751937984496124,0.0016645014615134783
2020-03-21 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,65,16,81,240,321,37,0.0,5,4,330,2,2,37,0.10466988727858292,0.21052631578947367,0.11859443631039532,0.0056981409815047845,0.007587755584446283,0.008730691739422432,0.0,0.00022002200220022002,0.04081632653061224,0.008286674132138858
2020-03-21 17:00:00,ITA,15,Campania,40.83956555,14.25084984,233,87,320,473,793,95,0.0,29,22,844,0,5,95,0.09995709995709996,0.38325991189427316,0.1263823064770932,0.00187230336856272,0.0031210765155719284,0.010703313402266195,0.0,0.0,0.04672897196261682,0.0031622395313228146
2020-03-21 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,12,7,19,47,66,14,0.0,1,1,66,0,0,14,0.06666666666666667,0.23333333333333334,0.09844559585492228,0.0015741174894500637,0.0022025696646087102,0.01949317738791423,0.0,0.0,0.0,0.009192383453709783
2020-03-21 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,185,44,229,265,494,80,0.0,13,22,529,3,5,80,0.25910364145658266,0.46808510638297873,0.289873417721519,0.002242228351919855,0.004161506903552444,0.014601204599379448,0.0,8.45642124253016e-05,0.0819672131147541,0.014603870025556773
2020-03-21 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,73,16,89,136,225,28,0.0,5,5,235,3,1,28,0.15145228215767634,0.3018867924528302,0.16856060606060608,0.0015745843560413097,0.0025957544993077987,0.00996533795493934,0.0,0.0001091901728844404,0.05555555555555555,0.006089604175728578
2020-03-21 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,942,249,1191,3023,4214,586,0.0,257,146,4617,34,15,586,0.34457206372730637,0.6693548387096775,0.3842380640941792,0.010471003642391025,0.014481261275611437,0.023285385043312408,0.0,0.0005604272433572888,0.07853403141361257,0.011988543371522095
2020-03-21 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,62,15,77,227,304,49,0.0,1,8,313,0,1,49,0.36470588235294116,0.5555555555555556,0.4207650273224044,0.037978919190229214,0.050156739811912224,0.07320644216691069,0.0,0.0,0.08333333333333333,0.0718475073313783
2020-03-21 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,92,29,121,326,447,67,0.0,5,10,462,1,3,67,0.1936842105263158,0.3372093023255814,0.21762589928057555,0.009362973174794646,0.01275539321995206,0.01688933703050164,0.16666666666666666,0.00017568517217146873,0.14285714285714285,0.01688933703050164
2020-03-21 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,664,202,866,1039,1905,219,0.0,35,72,2012,2,25,219,0.36244541484716153,0.6778523489932886,0.40695488721804507,0.005629514041275878,0.010248657721731457,0.011606953572185712,0.0,3.8978756577665174e-05,0.33333333333333337,0.011606953572185712
2020-03-21 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,598,129,727,432,1159,215,0.0,125,152,1436,24,33,215,0.42653352353780316,0.7206703910614526,0.4814569536423841,0.009094928314280302,0.02401624567438198,0.024989228780697974,0.0,0.0013258203513423932,0.6470588235294118,0.01203942210773883
2020-03-22 17:00:00,ITA,12,Lazio,41.89277044,12.48366722,671,79,750,522,1272,193,0.0,58,53,1383,4,3,193,0.19688967136150234,0.1984924623115578,0.19936204146730463,0.0018035262046829491,0.004359404077687871,0.011243810078648412,0.0,0.0002114388413151496,0.03614457831325302,0.011243810078648412
2020-03-22 17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,235,46,281,604,885,172,0.0,34,35,954,0,7,172,0.5389908256880734,0.5679012345679012,0.5866388308977035,0.02183106227635812,0.03179793043978155,0.05128205128205128,0.0,0.0,0.21875,0.05128205128205128
2020-03-22 17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,146,32,178,470,648,57,0.0,7,23,678,6,3,57,0.2997946611909651,0.49230769230769234,0.33584905660377357,0.0176904546823246,0.024280575539568344,0.013478363679356821,0.0,0.00046136101499423304,0.07500000000000001,0.005329094988780853
2020-03-22 17:00:00,ITA,9,Toscana,43.76923077,11.25588885,706,215,921,1223,2144,265,0.0,42,91,2277,7,19,265,0.3853711790393013,0.7214765100671141,0.43280075187969924,0.00662646359237767,0.01153444732566522,0.014044943820224719,0.0,0.00013642564802182812,0.25333333333333335,0.014044943820224719
2020-03-22 17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2118,308,2426,1701,4127,668,0.0,10,283,4420,2,45,668,0.405131150679686,0.6799116997792495,0.43162393162393164,0.00981274445328995,0.02348834693284895,0.03313297170502859,0.0,9.024049090827054e-05,0.375,0.032660245440766636
2020-03-22 17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,9439,1142,10581,7304,17885,1691,0.0,5865,3456,27206,815,361,1691,0.7813147641548537,0.8269370021723388,0.7936603320063097,0.012590582390591791,0.030650883684402632,0.032091549162127794,0.0,0.009203216044085099,0.6611721611721612,0.032091549162127794
2020-03-22 17:00:00,ITA,7,Liguria,44.41149315,8.9326992,736,132,868,483,1351,229,0.0,143,171,1665,18,19,229,0.5249643366619116,0.7374301675977654,0.5748344370860927,0.010168635129160615,0.027994778176091507,0.026497199482981473,0.0,0.0009943652635067948,0.37254901960784315,0.012823384477545078
2020-03-22 17:00:00,ITA,16,Puglia,41.12559576,16.86736689,252,37,289,459,748,111,0.0,7,31,786,3,2,111,0.12419911286347955,0.12937062937062938,0.1258162821070962,0.003219042142100723,0.005217743116834197,0.00844106463878327,0.0,6.994637444625787e-05,0.027777777777777776,0.003882612193500997
2020-03-22 17:00:00,ITA,14,Molise,41.55774754,14.65916051,24,7,31,21,52,5,0.0,7,7,66,0,0,5,0.22018348623853212,0.2692307692307693,0.248,0.0021065302437556425,0.0051937674790251695,0.005537098560354374,0.0,0.0,0.0,0.005537098560354374
2020-03-22 17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,220,55,275,321,596,140,0.0,26,8,630,0,2,140,0.1371571072319202,0.21739130434782608,0.1488900920411478,0.001157278053177107,0.002137748477392234,0.009950248756218905,0.0,0.0,0.007751937984496124,0.002841831763559597
2020-03-22 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,10,23,58,81,15,0.0,1,1,81,0,0,15,0.07222222222222223,0.3333333333333333,0.11917098445595856,0.001942527965704334,0.002703153679292508,0.02014294996751137,0.0,0.0,0.0,0.00984898227183191
2020-03-22 17:00:00,ITA,10,Umbria,43.10675841,12.38824698,97,35,132,368,500,59,0.0,5,16,521,0,6,59,0.20421052631578948,0.4069767441860465,0.23741007194244607,0.010569245792406227,0.014267777650953089,0.01487269977312831,0.16666666666666666,0.0,0.2857142857142857,0.01487269977312831
2020-03-22 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,163,47,210,528,738,84,0.0,80,47,874,0,5,84,0.2318634423897582,0.5465116279069767,0.2737940026075619,0.007852235210136522,0.010890577731867482,0.014295439074200136,0.0,0.0,0.09615384615384616,0.014368799178925761
2020-03-22 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1113,255,1368,3276,4644,505,0.0,309,169,5122,52,23,505,0.4079288625416821,0.685483870967742,0.44211903204708963,0.011352002618621463,0.015970247968225715,0.020066756735277757,0.0,0.0008571240192523241,0.12041884816753927,0.010331423895253683
2020-03-22 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,63,21,84,270,354,51,0.0,1,9,364,0,1,51,0.37058823529411766,0.7777777777777777,0.45901639344262296,0.04517316379454576,0.05840620359676621,0.07613469985358712,0.0,0.0,0.08333333333333333,0.0747800586510264
2020-03-22 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,218,49,267,272,539,58,0.0,15,33,587,2,11,58,0.30532212885154064,0.5212765957446809,0.3379746835443038,0.0023014570253667944,0.004540591540515724,0.0105858733345501,0.0,5.637614161686774e-05,0.18032786885245902,0.01058780576852866
2020-03-22 17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2429,269,2698,3692,6390,850,0.0,349,816,7555,20,101,850,0.6148957803762074,0.6691542288557214,0.6249418334108888,0.009258328979624643,0.015895229186155282,0.02206187707641196,0.0,0.0003622204111201666,0.6516129032258065,0.022062449710592572
2020-03-22 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,77,17,94,166,260,38,0.0,5,7,273,0,2,38,0.15975103734439833,0.32075471698113206,0.17803030303030304,0.0019219191404621868,0.002999538532533456,0.012131715771230503,0.0,0.0,0.1111111111111111,0.008264462809917356
2020-03-22 17:00:00,ITA,15,Campania,40.83956555,14.25084984,243,99,342,524,866,92,0.0,41,29,936,12,7,92,0.10424710424710425,0.4361233480176212,0.13507109004739337,0.0020741796302893556,0.0034083887294896467,0.010604208648541507,0.0,0.00024889552610291835,0.06542056074766354,0.003062379335596831
2020-03-22 17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,67,16,83,244,327,9,0.0,5,7,339,0,3,9,0.10789049919484701,0.21052631578947367,0.12152269399707175,0.005793109997863197,0.007729582791632195,0.0024625027982986343,0.0,0.0,0.061224489795918366,0.002015677491601344
2020-03-22 17:00:00,ITA,11,Marche,43.61675973,13.5188753,816,138,954,1277,2231,268,0.0,6,184,2421,4,30,268,0.8151848151848152,0.8165680473372781,0.8167808219178082,0.046855507448447936,0.08076018099547512,0.03470354718914073,0.0,0.0005323396326856535,0.297029702970297,0.034332564693825264
2020-03-23 17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1206,281,1487,3499,4986,383,0.0,327,192,5505,18,23,383,0.44238606891441273,0.7553763440860216,0.4810333551340746,0.012128535313085448,0.01715451180281661,0.015218946197250258,0.0,0.0002966967758950353,0.12041884816753927,0.007835515548281506
2020-03-23 17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,12,27,62,89,9,0.0,1,1,90,0,0,9,0.08333333333333334,0.4,0.13989637305699482,0.0020764954116149776,0.0029701318204572,0.016244314489928524,0.0,0.0,0.0,0.0059093893630991455
2020-03-23 17:00:00,ITA,18,Calabria,38.90597598,16.59440194,82,20,102,178,280,19,0.0,5,7,292,0,0,19,0.17012448132780084,0.3773584905660377,0.19318181818181818,0.0020608530542305377,0.003230272265805261,0.008015597920277296,0.0,0.0,0.0,0.004132231404958678
2020-03-23 17:00:00,ITA,11,Marche,43.61675973,13.5188753,882,148,1030,1328,2358,148,0.0,8,203,2569,2,19,148,0.8811188811188811,0.8757396449704142,0.8818493150684931,0.04872679239744625,0.08535746606334842,0.019336662824945575,0.0,0.00026616981634282674,0.18811881188118812,0.018959774532410965
2020-03-23 17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,52,280,325,605,76,0.0,20,38,663,5,5,76,0.31932773109243695,0.5531914893617021,0.35443037974683544,0.002749902695750766,0.0050965823413952,0.013871144369410476,0.0,0.00014094035404216935,0.0819672131147541,0.013873676524278934
2020-03-23 17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,185,41,226,545,771,56,0.0,80,54,930,0,7,56,0.2631578947368421,0.47674418604651164,0.29465449804432853,0.008105053389250766,0.011377554784918467,0.009530292716133423,0.0,0.0,0.13461538461538464,0.009579199452617173
2020-03-23 17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,69,20,89,290,379,29,0.0,2,12,393,1,3,29,0.40588235294117647,0.7407407407407407,0.48633879781420764,0.048519324075623226,0.0625309354891932,0.043923865300146414,0.0,0.0011235955056179776,0.25,0.04252199413489736
2020-03-23 17:00:00,ITA,15,Campania,40.83956555,14.25084984,266,110,376,553,929,90,0.0,48,49,1026,7,20,90,0.11411411411411411,0.4845814977973569,0.1484992101105845,0.002188972014408423,0.00365634310588439,0.01053813881272505,0.0,0.00014518905689336903,0.18691588785046728,0.0029958058717795086
